rank,fitness_,ctk_string
708,2353.99151145608,C[r(B6[r(B6HH4)]HH6)l(B[t(B2H2B6)r(B6HH2)]H2B4)]
709,2353.684793751396,C[l(B2[b(B2H6H4H4)]H)f(H4B[r(B4HH2)]B4)]
710,2352.9587927245707,C[l(B4[b(B4H4)]B[t(B6H6)]B6B2[l(B4)]HH6H6)f(H4)]
711,2352.7513432425058,C[f(B2[r(B6[r(B6[t(B6[l(B2)]H4)l(B[r(B)])]H)]H4H)])]
712,2352.4500194623856,C[r(B6[r(B2[r(B2[t(B2[b(B6)])]H4)])]H)l(B[t(B[l(B[t(B4)])]H6)])]
713,2352.179583984022,C[r(B[r(B4)])]<t(BB[r(B2[l(B2[r(B)])]B6)])>
714,2351.174371627466,C[r(B2[t(B6[l(B4)]H6)]H2H2B2[t(B)]H4)f(H2H2)]<t(B)>
715,2350.9376266301406,C[r(B2[l(B2[r(B2[r(B4[r(B2B4[r(B2[b(B4)l(BH4)])]H4H4H2)])])])])]
716,2350.88659564383,C[l(B6[b(B2[b(B2[b(B2[b(B6[t(B4)]H6H)])r(B[t(B2)])])]H6)])f(H6)]
717,2350.503696616285,C[l(B2[r(B)l(B6)])f(B6[r(B2[l(B6[l(B2H4H2H2)]H)]H6H6H6)])]
718,2350.3316513107543,C[r(B[t(B2H4HH4H)]HH4)]
719,2350.20855100451,C[l(B)]<t(B[r(B[t(B[l(B6)]HB4H4)]B6[b(B)r(B6[r(B6[b(B4)])]H)])])>
720,2348.0941234677985,C[r(B[b(B2[r(B2)]H2)t(B2[r(B4H6HH)])]H4H2)f(H2)]
721,2347.8913113037615,C[f(H6HH2B4[b(B6[b(B[r(B4[r(B2H2H2B2H6)])]H4H2)]H4)])]
722,2347.6109943014644,C[r(B2[b(B6[r(B[r(B4[t(BH2H6)])]H2H4)])]H2H2)f(H)]<t(B6H)>
723,2347.3652505990117,C[r(B)f(B4[b(B6[l(B4[t(B2[l(B)]H)]B)]B6H)]HH)]
724,2347.2930580186603,C[l(B6[r(BBH2H2)t(B[b(B[r(B)l(B2[r(B6H2)])]H)])]H4H6)]
725,2346.452818456226,C[r(BB4[r(B6[b(B2HH4)t(B2[b(B[b(B4)])])]H4)]H2H)]
726,2346.0031242023583,C<t(B4[t(B2B2[r(B2H2HH2H4)]B[t(B4H4HH2)])]H4)>
727,2345.760149939761,C[f(B2[b(B6H2H2)r(BB2[l(B[r(B2[b(B2)])])])]H4HH4B2[l(B4)b(B6)])]
728,2345.6270689085613,C[r(B2)f(B2[lb(B)r(B4)]HH6)]
729,2345.5094230522386,C[r(B6[t(B2B2H2H2H2H6)l(B6)]B6)f(H4H)]
730,2345.3118354992857,C[r(B2)f(HH6BHH2H4B6[l(B4H6HH4)]H4H)]
731,2344.1870848093613,C[r(B6[r(B6[l(B6)]H6HH6)]H4HH6)f(H2BB4[b(B6H6)])]
732,2344.0315673997193,C[l(B2[t(B[r(B4B2)]HHH2)b(B[r(B6[b(B2)])]H)])f(HB2)]
733,2343.8285640273025,C[l(B4[l(B2)r(B6H6H4H2H4)]B6H6H2H2H4)f(H4)]
734,2343.23817962696,C[f(B2[r(B6)])l(B4H2)]<t(B[t(B4H2B6)])>
735,2342.4197147827376,C[f(H6HHH6)]<t(B6[b(B6BH2H2)]H2H2H4H4BB6)>
736,2341.9052975784816,C<t(B[l(B6[r(B2)])t(B6[t(B2H6)b(B6[l(B6B[r(B2[l(B2H2)])]H4)]H4H)])])>
737,2341.6903326218635,C[f(B4[l(B6[b(B)])])r(BH4H6H6H6H2H6)]
738,2341.6003399231827,C[l(B[b(B2)]B[b(B2[t(B2)]B[b(B2)]H4H2)]B2[b(B4H2B6B6H4)])f(H6)]
739,2341.2347269438656,C[l(B2[r(BB2H2H2H2)])f(H4H6)]<t(BHH6H)>
740,2340.8708188178825,C[l(B4)f(HHHB6[t(B6[b(B2[t(B[r(B2)]H)]H6B2H6)]H6)]H2B4)]
741,2340.2871103413345,C[f(B2[t(B2B2[r(B4[t(B)r(B6)]B2[l(B6[r(B)])]H2H6)]H)])r(B4B2)]
742,2340.2697353485873,C<t(BBB4B4B[t(B[b(B6[l(B4)]H6H2)]H6H6)]H4)>
743,2339.737616280042,C[f(B4[l(B2H4H4H2H6H6)t(B[t(B)]B[l(B)]H4H4)]H)]
744,2338.67561722788,C[f(BBH4)]<t(B[r(B4B4)l(B4H2H)]B6H6)>
745,2338.3405519966686,C[f(H6H2H6B4[l(B6HH)r(BH2H6H)]H4)]
746,2337.1593751752093,C[r(B6[t(B2[r(B4H6)]H4)l(B4H4)]B2[t(B4[l(B2H)]H4)])]<t(B)>
747,2336.3532596640384,C[f(H4H2)]<t(B6[l(B)b(BB2[t(B[b(BHH4H6H2H2H)])]B4H)]B2)>
748,2336.2234831320147,C[f(B4[b(B4HH4H4H6H6H)l(B4[t(BHB2H6)])])]
749,2335.874702525153,C[r(B6[r(B[b(B6H4H6H)r(B[t(B2[t(B2H4)])]BH2H2H4H6)])])]
750,2335.6795741644682,C[l(B2H6H4H6H2H4H6)f(H6H4H6)]
751,2335.009595524122,C[f(H4B[b(BB2B6)]H4H6HH6H6H2H)]
752,2334.988403840659,C[l(B2[b(B)l(B6[t(B4[r(B6B)]B6H)]H4H4H2)]H6)f(H)]
753,2334.9249888923414,C[r(B[b(B4H4B2H6B4[t(BBBHH)]H2)])f(H4)]
754,2332.9349806010164,C[r(B6H2HH)]<t(B6[r(B4HH4)b(B4[b(B2[r(B4B[b(B)]B6H6)])]H4)])>
755,2332.667173232463,C[r(B4[r(B4[l(B4H4H2)t(BB4BH)]B4[l(B6)]H4)])f(HH2)]
756,2332.287615912201,C<t(B6[b(B2[b(B2[b(BBH2)]H)])]H4)>
757,2332.114722136794,C[l(B2[r(B4H)b(B6H4HH)])f(B6[l(B6)t(BH4H4)])]
758,2331.164196606356,C[f(H4H4B[t(B[t(B2[b(B4)t(B4H6)]H4)]H4)]H4)]
759,2330.8438660792417,C<t(B[t(B2[b(B2H)l(B2H2)t(B4)r(B6[t(B2[t(B4)b(B6)])r(B6)]H4)])])>
760,2330.0846985193884,C[r(B4H2B2H2B[l(B6HHH6)]H2HH4)f(H6)]
761,2328.536296154577,C[f(HH6B[b(BH2H2H2H4)])]
762,2328.163607030315,C[l(B6[l(B4[t(B)r(B4H)b(B6[r(B)t(B6[r(B6)])])]H6)]H6H4)f(HH)]
763,2328.118972249058,C[f(B2[b(B4[t(B4H6H4HB6H2HHH6H4)])]H6H2)]
764,2327.794240035347,C[f(H)]<t(B[r(B2[b(B2H6)t(BH6HH)])]H4B[r(BB6H2)]H4H2)>
765,2327.3944250716204,C[r(B[b(B2H6H)r(BB2B2H6)]H2H6)f(H2H4H6)]
766,2327.3117726894698,C[f(H2H4H6)]<t(B2[r(B4[b(B6[l(B6H2)b(B6[b(B)t(B6[t(B2H4)]H2)])])])])>
767,2327.0361140716923,C[f(B6[l(B[b(B4[b(B4H6B[b(B4H2)l(B6[b(B2H6)])])])]H)]H4HH)]
768,2326.6546040025314,C[r(B4H2)f(B4[l(B6H2)r(BH4H2H4H2)]H2)]
769,2326.642935367916,C[r(B6[l(B4)]B2[l(B[t(B4H2)r(B4[l(B2B4H4)])]H6)]H6)f(H4)]
770,2325.723038188603,C[l(B6H6H4B4[b(BB)]H2)f(HHH6H4H2)]
771,2325.192646022929,C[l(B2[b(B2[t(B[t(B2[b(B4H6)]H)]H4)]H2)rt(B6)]H2)]
772,2324.3610264841564,C[l(B[b(B4[b(B2)r(B6[b(B4[b(B[b(B2H6H6H2)])])]H)])])f(B[b(B6H2)]HH6)]
773,2324.359131707954,C[l(B[l(B2[r(B4HB6[b(B2H4)])b(B4[b(B2[t(BH4)])])]H6)])]
774,2323.922904806039,C[r(B6[l(B2H)]B4B6[t(BH4HH4H)])f(H6BH2)]<t(B2H2)>
775,2322.2759646853865,C[r(B4B4[l(B4H)]B2[b(B4[l(B6)])]BH2)f(HH6HH2H4)]
776,2322.241713189314,C<t(B[t(B4B2HH2H4)]B[b(B4[b(B4)]H2H2)t(B4[t(B4H4)])])>
777,2322.1772272447206,C[l(B4[b(B4[t(B6HH4H2)]H2H2)r(B6)]HH2H)]
778,2321.817553649133,C[l(B4)r(B6B6B2H2B2[l(B)r(B4H4H4H)]H6)]<t(B6)>
779,2321.6262464251085,C[f(HHH6)]<t(B6[t(B4[b(B6[t(B2[b(B)]BH2)]H4)]H4H4)])>
780,2320.713522297791,C[r(B6)f(B6[b(B4)t(B4[r(B[b(B6[t(B4[b(B4[r(B4B2)t(BBH2)]H4)])]HH6)]H2)]H2)])]
781,2320.6667828760956,C[r(B[r(B4[r(BB[r(B)]HH2)]H4H4)]H4H6HH)]
782,2320.5753790999706,C[f(B2[b(B6[b(BH6H2)]H6)]B2[r(B4[l(B6H2H4H6HH6H4)])]H6H6)]
783,2320.489859978892,C<t(B[l(BH4H4H2H4)]B[r(B2[r(B6B6[l(B6)]HH4)t(BH6)])])>
784,2320.4867914781125,C[f(H2H)]<t(B[l(B4[l(B4H4B2[t(B[l(B4)])]H4)])t(B6)]B[b(B)]H2H6)>
785,2318.1704391039284,C[f(B4[b(B6[b(B6BH6H4)]B4[r(B6[r(B6)l(B[b(B4)]H)])]H)]H2H6)]
786,2317.762179669674,C[r(B4[t(B2H2H)l(B2[r(B2HH2)]H)]HH4H2)f(H4H)]
787,2317.007386522687,C[f(B2H4B)r(B2[r(B2H6)l(B4H4)]BH6H2H2H)]
788,2316.8476063338276,C[l(B2[l(B4[b(B4H)l(B6)])t(B[b(B4H6B2)]H)]H2H6)f(H4H2)]
789,2315.9628918347908,C[r(B6[b(B2[t(B2)b(B2[l(B6HH4)]H6H2)]HH2H2)r(B4)]H2H4H4)]
790,2315.3477066250234,C<t(B2[t(B6BH6H)l(B6HBB4H)])>
791,2315.205999595373,C[f(B[t(B2H2H2H4H4)l(B4H4B4[t(B4[t(BH6H2)])])])]
792,2314.091075930067,C[f(B4[l(B[r(B4HH)t(B6H6)]HHH)])]
793,2313.7990922895297,C[f(B4)]<t(B[l(B2)b(B6[b(B4[b(B4)]B4[l(B6H2)]H6H4)]H2)])>
794,2313.0856438285505,C[f(B2[r(B2HH6H4)b(B6H4H4H)]H6)]
795,2312.945394128234,C<t(B2B2[r(B6[l(B)])t(BH2H6H2H2BH2)])>
796,2312.0822883555165,C[l(B2[l(B4[t(B4[r(B2)])l(B6)])]H6)f(H6B2H4)]<t(B4HH2H4)>
797,2311.1551439364757,C[f(B)l(B2[b(B4[l(B6H2H4B4H2H4)]H6)]H2)]
798,2310.8933455469396,C[f(B4[l(B2[b(B2H2)]H6H)]H6H4)r(B[t(B4)]H)]
799,2310.828281390542,C[f(BH2H)]<t(B4[b(B2H6H)r(B4)t(B6HH6)])>
800,2310.737255277627,C[f(BH)]<t(B2[t(B6[b(B4[l(B4H4H)])]B2H2)]B6[r(B)]H6)>
801,2309.7958060739265,C[r(B[t(B4)r(B6B4)])f(HHH2)]<t(B6)>
802,2309.363475356117,C[l(B2B[l(B4[l(B6[t(B6B2[l(B2H4)]H2H4)]H)])])]
803,2308.030597501197,C[f(H4B4B2[l(B6HH4)b(B[l(BB4)]BB6H2)]B2H)]
804,2306.070681070442,C[f(B6[t(B2H2H2HH2)]HH2H6H2HH4)]
805,2305.9769100700487,C[l(B2[b(B6[l(B2[l(B2)r(B6)]H2)t(B4H2)]H4H4)]H6)r(BH6H6)]
806,2304.960811225884,C[f(HB4[r(BH2)l(BH6B[t(B4B4)r(B4H4)b(B6H2H)])])]
807,2304.1746834974465,C[f(H4H2)]<t(B4[r(B4[b(B[t(B2H6)l(B6H6H6)])]H6H4B2)])>
808,2303.9877000790616,C[f(B2[l(B4[r(B4[r(B4[l(B2)])]H)])]B[l(B2)]H2H4)]
809,2303.727022811933,C[f(B4[b(B6)r(B6H2H4HH2HHH6)]B2H6)]
810,2303.55809613967,C[f(B6[b(B2[t(BH6H2H6)]H6)t(B6)l(B6H4)]B6[l(B6)])]
811,2302.325729867083,C[r(B2[b(B)]B[r(B2[b(B6[r(B[t(BH2)]H6)]H4H4)]H4)]B4)]
812,2301.3982253980225,C[f(BH2H4H4H4HH2H4)]<t(B2[r(B6)l(B6H)]H2H4H)>
813,2301.0108101906144,C[l(B6[l(B2[l(B4[l(B)]B6[t(B6)])]BB2H)])f(H6H2H4H2)]
814,2300.2782593847596,C[l(B6[t(B2B4[b(B2[b(B6)]H4H4H2)]H6)])]
815,2299.175639206096,C[f(B6B6[r(B6H4)]BB[r(B6[b(B4[t(BH6H6H6)]H)])b(BH)]H4)]<t(BH4)>
816,2298.6882025221053,C[r(B2[t(B6[b(B2H2H2)]H2H6H2H2H4H2)])f(H)]<t(B6)>
817,2296.19880150263,C[r(BB2[b(B2[r(B4)])l(B4HB2H)]H2H6)f(H4B[r(B4[r(B2)]H4HH6)])]<t(B4)>
818,2295.4652721059774,C<t(B2[r(B6H)b(B[b(B[r(B2[r(B4)]B4B2H2H6)])]H2)]H6H2)>
819,2294.724036972342,C[r(B2[t(B4B2H4H4)]H6)f(H6H2HH6B2[t(B4[b(B6)]H4H4)])]
820,2293.531761213235,C[l(B4[r(B4[l(B4BB6HH)]B)]B[r(B)])f(H6HH4)]
821,2292.4673520727492,C[r(B4[b(B6[t(B2[t(B[l(B6)])]B2HH2H6H4)])])]<t(B2H4)>
822,2292.408681765831,C[l(B4[b(B2)]B6[l(B4B2)]H2)f(H2)]<t(B4[b(B4[l(B)]H2H4)])>
823,2291.967139244922,C[f(H4)]<t(B2[t(B[l(B4[l(B2H6HH2)]B4HH4H6H)])])>
824,2291.944498790388,C[f(H2H4B2BH2H2)]<t(B6[l(BH2H2H2)]H2)>
825,2291.9090114392106,C[r(B[t(B2[l(B2)])b(B2[r(B4H2)])]H)]<t(B6[l(B[l(B)b(B6[b(B6)])])]H6)>
826,2290.065078130382,C[l(B2[l(B6)])f(B4[l(B4[b(B2[t(B2[b(B6H2H2)])l(B4)])]H6)])]
827,2289.9821020392656,C[r(B2B4)l(B[b(B6H4)l(B6[b(B[b(B4[r(B4H4)])])]B6)]H4)]
828,2289.0040886395664,C[l(B4)]<t(B[b(B2)l(B6[b(B2)t(B6[t(B2[b(B)])]H2H4)]H4H2H6)]H6)>
829,2287.6684983776518,C<t(B4[r(B2[b(B6[r(B)l(B6[t(B4)]B6[t(B6H4)])]H2)]B4[r(B)]H6)]H4)>
830,2286.4397340989935,C[r(B2)f(H)]<t(B[l(B4)b(BH2H6HH4)]H2)>
831,2285.2982028500674,C[r(B[l(B2HH6)]BH4H4)f(H4H6H2)]<t(B2[t(B6H2H6H6)])>
832,2282.525503721824,C[r(B4[b(B4[b(B[r(B6B4)]H2H4)]H6H6)]H6HH6)]<t(B[l(B2H6)])>
833,2282.203525737469,C[l(B4)r(B4[b(B6[l(B6H6)]H6H6H4)]H2)]
834,2281.70078299508,C[f(B2HH2B2B4[t(B4H6H6)]H4)r(B6H2)]
835,2279.0328701211893,C[r(B2[r(B[b(B6[b(B4B)])]H4B2[b(B2)]H2)]H6)f(H4)]
836,2279.0011940510717,C[r(B4[b(B2)t(B4)])l(B4[b(B6H6B6B4)]B4[t(B6[b(B4H6)])]HH4)f(H2)]
837,2278.4789992707324,C[l(B6[l(B2[t(B6H2HB6[r(B4H)])]H4)r(B4H6H)])]
838,2278.3528318599415,C[f(H6H6H6H4B[t(B4[t(B4[r(B)]H6)l(B6)]H6H)r(B[t(B6)]H6H6)]B6)]
839,2278.3272007466353,C[f(H6B)]<t(B[r(B4HH2)]H4H6H6H4)>
840,2278.1351687367837,C<t(B4[r(B2[t(B2BB6H6)l(B2[l(B[b(B4[t(B6)]H2H)]H)])])])>
841,2277.972005119789,C[l(B6B2[l(B2[b(B[l(BH4H4H4)])])]H6H6)f(H6B2H6)]
842,2276.883521421518,C[f(B4[b(B6[r(B4B2[l(B2[t(BH4)]HH2)])]HH6)]HH6)]
843,2273.1210227765223,C[f(B[b(B4[r(B4[b(B2[b(B4[b(B[l(B4)]H6H4H4H2)]H6)]H2)])])])]
844,2269.92994039286,C[f(B4[t(B[b(B4[r(B2)])t(B6[r(B[t(BH2)])]H4)]H)]B4H)]
845,2269.762295380779,C[l(B4H)r(B4[l(B[t(BHH2H6H)]H)]B)f(H6H)]
846,2269.2379087178347,C[l(B6[r(B4B6B2[r(B6[l(B2)])])b(B[b(B4)]B2H4H2B6)])]<t(B6)>
847,2268.098306549992,C[f(H2B6[b(B[l(B2[l(B4[l(B2)])])]H4H2HHB2H6H4)]H6)]
848,2266.858013536793,C[l(B[b(B6[b(B6[t(B6)]B6H2H4)]H2H2H6)])f(HH)]
849,2266.0792016075065,C[f(B2[b(B2[b(B[r(B2[t(B)]H4)])]BH6H6)]HH4)]
850,2265.6422287333908,C[f(HH4H4HB2[l(B6[b(B6[l(B2[l(B2H)]H)])])])]
851,2265.274224168665,C[l(B4[l(B6[l(B[r(B2)]H2HB[r(B4)]H4H)])])f(H6)]
852,2264.102593731086,C[l(B2[r(B2[t(B4[b(BH6H6)]BH2)]H)])f(H2H2H6)]
853,2264.0525553746807,C[f(H6H2H4B[t(B6)]H4)]<t(B4[l(B6)]H4H4H4)>
854,2263.335590182634,C[l(B[r(B2H6B2H6)]H4H)f(H6B[r(B4H2)])]
855,2263.0143181513586,C[f(B2[b(B2[b(B4[r(B6[b(B6[l(B2H6H4)]H2)]H2)]H4H6H2)]H2)])]
856,2262.59071607871,C[l(B2[b(B[r(B4)]H)]H6)r(BH4H)f(H4)]
857,2261.7254323710854,C[l(B6H)r(B[l(B4B)b(B[l(B[b(BB6H)r(BH2)]H)])])f(H4)]
858,2261.6976963324205,C[f(B2[t(B2[b(B2H6H2)l(B4H6)])r(BH4H4H6)]H)]
859,2260.690756408281,C[f(H4H2H2H6B6)]<t(B4HHH4HH6H2H4H4H2)>
860,2260.381550400255,C[f(HB2[r(B2H2H)l(B6[r(B4[l(B4)]H2)]B)]H2)]
861,2260.2156893758906,C[r(B2[l(B6BB6H4)])l(B[t(B6H2)]B6)f(H4)]
862,2258.5022885023463,C[l(B2[l(B6[r(B2)]H)])]<t(B4[t(B)]B[r(B[t(B[b(B[r(B)])]H2H6)]B)])>
863,2257.065671909296,C[r(B2[l(B4[t(B4H2)b(B6H6)]B2[t(B)]H)]H6H4H4)]
864,2256.370446392987,C[f(B[t(B4[b(B2H2)]H4)]B4[l(B2H6H6B2)t(B4HH4H6)]H6H2)]
865,2255.766623934332,C[r(B[l(B4[l(BH2)]B2[r(B2)]H6H2H6)]H2)f(H)]
866,2255.0468602036062,C[r(B6HH2BHH4B4[t(B4)]H4)f(B[r(B[b(B2[b(B6H)]H6)])]H4)]
867,2254.8406374676783,C[l(B6[b(B2[l(B6)])]B)]<t(B6[b(B2[l(B2)b(B6H2H6H2)]H)t(B6H2)]B2)>
868,2254.765130602875,C[l(B2[b(B4[r(B4[r(B2B4)])])l(B6)]B)]<t(B4)>
869,2254.4335042189655,C[f(H2H6H4H2H2H4H2H4)]<t(B6[l(B2)]B[b(B)])>
870,2253.0310773479027,C[f(B2[r(B2H6HH4H2)]HH4)]<t(B4B4[l(B4[t(B4)]H)]H)>
871,2250.1205320757517,C[f(B2H6)]<t(B4[b(B[b(B6B4H4H6HH6H4)t(B6H6H6)]H)]HH)>
872,2249.4870732043382,C[l(B2[l(B4[b(B2[l(B4H6H2H)]H)]B4H2)r(B4[l(B6[b(B6)]H6)]H2)])]
873,2248.8263435780623,C[r(B4[b(B2)l(B6H6B4BH)]B)f(H4H6H2H4)]
874,2248.561388788204,C[f(H2HB6HH4H6H6H4H6H4)]
875,2248.3531051324117,C[r(B2[t(B2[t(B4)]B2)]H4H)f(H6H6H4HB6H6H4H4H6)]
876,2246.851412939912,C[f(H2HH6)]<t(B6[r(B4[b(B2[b(BH2H6H6B[b(B6[l(B6[b(B4)]H)])])]H4)]H6)])>
877,2246.55032237331,C[f(HHB4[l(B6B6B6B4[b(B)]H4)b(BH2)]H)]
878,2245.4803554552946,C[f(B4[t(BH2)])l(B[l(B4[r(B2[l(B4H6)]BB2H6)l(B6[b(B4)])])])]
879,2244.9526699525513,C[r(B4[r(B2H6H6)]H6HB[t(B4B6[l(B6)]H6H2)])f(HH6)]
880,2244.717125144993,C[r(B6B6[b(B6HH6)t(B[l(B6[t(B4H2)])]H6)]H6H6)f(H6H)]
881,2244.434263310076,C[f(B4[b(B4[t(B)l(B2H2)b(B[b(B[l(B4)]H6)t(B[t(B2[b(B2)])b(B6)]H6)])])])]
882,2243.8826658130006,C<t(B4[t(B4B2HH2H2)b(B4HH2H4)]B4[t(B2)r(B6)]B4)>
883,2239.966193095757,C[r(B6[l(B4[l(B2)]B2H4H4H)t(B6B2[t(B)])])]<t(B)>
884,2237.6273051805247,C[f(H4H4B[b(B6H6BH2H)]H4H4HH2B4)]
885,2237.6154821599207,C[l(B2[r(B4)])f(B6[r(B2[rt(BH2)])b(B6[b(B2)]H4H6)]H)]
886,2235.389518643876,C[r(B4[l(B6H4)]B2[lb(B4)])f(H2H2H)]
887,2234.467482384206,C[f(B2[t(B4[t(B)b(B2)]H6)]B2H6H)l(B6[b(B2)]H6)]
888,2232.729103835603,C[r(B2[t(BB2H6B2[l(B4[r(B4)]HH6)]H2)]HH4)f(H)]
889,2232.5842393705843,C[f(B4[t(B6)]B4[t(B6B[l(B2[r(B6H)]H2)]B4H2)])]
890,2231.0392146541017,C[l(B2[l(B4)r(B[l(B4HH4)]H2HHH4H)])f(H2H6)]<t(B6)>
891,2230.048711268174,C[l(B2[r(B6)]HH)r(B6[l(B4[b(B6H4)]H4H2)]H4H4B6H4)]
892,2227.4824519506856,C[f(H6HB6H6H6H2H2)]<t(B[r(B2B4B4H4HH4)]B2[t(B6)]B2)>
893,2224.669389874109,C[l(B4[t(B2[t(B4H2)]H6H4)]H6HH)f(B6[t(B4)])]
894,2224.2063242405784,C[r(B4[b(B[r(B2[r(B2H4)]H4)l(B6H)]B4[l(B4H2)]H6)]H4)f(H2)]
895,2223.449337257207,C[l(B4[r(B2[r(B6H4H2H)]H4H2H6H2)]H6)f(H2H2)]
896,2223.198675425788,C[r(B2H2H6)]<t(BB[b(B4[r(B6[t(B)]H2)]B2H6)]H4)>
897,2223.0663248655487,C[f(B[t(B4[l(B[l(B4B)t(B6H2)])]H6)]H6H6B6[t(B)]H6H2H6)]
898,2221.9937135580985,C[l(B2[l(B4H2H4H)])f(B4[lb(B2)r(B4)t(B6H2H4)]HH2)]
899,2221.520395634997,C[l(B2[l(B[b(B[l(B6H6)])]B6)]H6)r(B6HH)]
900,2220.0259561115063,C[f(H6B6[b(B)])]<t(B6[b(B2[t(B[l(B)]H)]HH4H6)]H4)>
901,2214.2065368411486,C[l(B[l(B2)b(B[l(B2[t(B2H2)l(B2[b(B4[l(B[t(BH2)]H4)])])]B2)])])]
902,2212.7523903407778,C[f(B6[r(B4[t(B2[t(B6[r(B)t(B6[r(B)]HH6)]H6)])])])]
903,2207.4931204151135,C[l(B2[r(B4)]H4)r(B4[t(B2H)b(B6)]H6H4)f(H)]
904,2204.7835338036784,C[f(B6[t(B6[b(B6[l(B4[b(B2)l(B4[l(B6[t(B6H6)])])])]B2H)])]HH)]
905,2203.510619238131,C[l(B6[l(B4[r(B2H)l(BH)]H6H2)]H2HHH6)]
906,2201.374774430539,C[f(B[b(B2H)l(B2[r(B6HH2H2)t(B[t(B4)]B6)]H4H)]HH2)]
907,2201.090811130467,C[f(H2B[r(B4)]B6HH4HH2)]
908,2200.653912381923,C[l(B6B[l(B4[r(B6H2)])]HBB[l(B6)]BH6)f(H6)]
909,2198.9611100820607,C[r(B4)f(B[t(B6H4B[t(B2)]H6H4H)]H2)]<t(B2H2)>
910,2198.642068504708,C[f(H6H4)]<t(B6[t(B2)]H4HB4[r(B4[l(B)]H2H2H6H2)])>
911,2197.085054865526,C[f(HH4H2H4)]<t(B6B4[l(B2H2HH6)]H6H)>
912,2190.8229801312214,C<t(B6[t(B2[l(B)t(B2B6)]BHH2)b(B4[t(B4)]H6)])>
913,2184.758170715544,C[r(B2B2[l(B4[l(B6[r(B6[l(B2[b(B4[r(B)])]H)]H4H)])])])]<t(B)>
914,2184.125003275578,C[l(B4[b(B4B4)]H2H4H6H)f(BB6)]
915,2183.264370909848,C[l(B4[b(B2[b(B6)])])r(B6[b(B4[b(B[l(B4[r(B2)])])])r(B6H6)])f(HH6)]
916,2181.968288956215,C[r(B4[l(B6)r(B[l(B2)r(B6[t(B6[l(B)])l(BH4)])])]H4H4)]
917,2181.624339040787,C[r(B2[t(B4[r(B6[b(B6[b(B[l(B2)])])]H2)]H2H6)]H4)f(HH4)]
918,2181.623352439497,C[r(B4[r(B4B2[r(B6H2H4H4)]B2)]HH6)f(H2)]
919,2181.222172926732,C[f(B[t(B6[r(B6[r(B6)]H6H4)]H4H4B2H4B6H)])]<t(B2HH4H6)>
920,2180.1936692571144,C[f(B4[t(B2[b(B4[l(B2)r(B2HH4)b(BH2)])])]B4HH6B[r(B)])]
921,2179.4181130932184,C[l(B[b(B6[l(B4H6)])]H6H2H)f(H6H2)]
922,2177.5531195867698,C[f(B6[t(B6[b(B6[b(B6[r(B6)]H4)])]HH6H4H4HH4)])]
923,2175.556222475133,C[f(H4H4)]<t(B6[b(B4)r(B6H4H6H6HH4H)]H)>
924,2174.3074813123912,C[f(B4[t(B[t(B4[b(B6B6[t(B2)])])]B4[r(B6)l(B6[b(B4H)]H)])]H4B2[l(B4)])]
925,2173.8750533040547,C[f(H2)]<t(B2[l(B4)r(B[r(B2[b(B4[l(B4H4)]H6)])b(BH4)])])>
926,2171.194506817449,C[f(B6[t(B[t(B2[b(B4H6H6H6)]H)]H4H4H4B2[l(B2)b(B6[t(B4)])])])]
927,2171.1501582187957,C[r(B2[l(B2)]B2[r(B4[r(B2H)b(BHHH)])]HH4)l(B4)f(H)]
928,2170.325447503743,C[f(H2)]<t(B[rb(B2)t(B2H6HH4)l(B4)]B2H4)>
929,2169.8217616866677,C[f(B2H4)r(B6BB6[t(B4H4H4H2H4)]H4)]
930,2169.6250988163924,C[f(B4[l(B2[r(B6[t(B2)]H4H4H4)])r(B4HH4H2)])]
931,2168.9508782787143,C[r(B4)l(B4[l(B2[b(B)]H2H)])f(H6B4H)]
932,2164.83508980975,C[f(H6B4[t(B6)])]<t(B2[b(B2)t(B2[t(B2H6)]B2)]H2H4HH)>
933,2164.2417318267153,C[f(B6[r(B4[b(B6B4[l(B[t(B2[r(B4H4)]HH4)]H)])]H6H6)]H4H)]
934,2164.0546063243437,C[l(B6B6[l(B4B6[b(B2H2H6H2)]H6)]B2H4)f(H2H)]
935,2159.8428434219095,C[f(H6)]<t(B2[r(B[t(BB2[t(B4[r(B4[r(B6)])]H)])]H6H2H)]B2)>
936,2158.7240369351593,C[f(B2[t(B2[t(B2)b(B2[l(B6[l(B6[r(B4)b(B4[r(B4H)]B)]B4)])])])])]
937,2158.492152825039,C[l(B4[r(B4[t(B4[t(B6[r(B2[r(B2[b(B2[r(B6HH6)]H4)]H4)]H4H2)])])])])]
938,2157.0163185760775,C[l(B2[t(B2H)r(B2[r(B2HH4HH)])]H2H2)f(H6)]
939,2156.9228798401214,C[l(B[b(B2[b(B2[t(B[l(B2[t(B6B)])]H4)])r(BH4)]B2H6)]H6H4)f(H6)]
940,2155.3740505858286,C[l(B6[r(B6[t(B6)b(BH)])]H6B6[b(B2H6)]B)f(H2H4H2H6H2)]
941,2151.7223389129394,C[f(H4H2)]<t(B4[b(BH4)]H2B6[b(B2)]H4H2H4)>
942,2149.159187503049,C[l(BH4)f(HB6H6)]<t(B6H2HH4)>
943,2144.8018441824506,C[f(H2H2H2)]<t(B4[b(B4[r(B4[r(B)]H2)]B4[r(B2H4)]H6HH6)]B6)>
