rank,fitness_,ctk_string
688,2.810434538906939,C[f(H4B4B6[r(B2)b(B6B2)]H6H6H4H2HH)]
689,2.8103749595994447,C[l(B)f(B[l(BB6[r(B6[b(B6)]B2[r(B2)])]H4H)]H4)]
690,2.810208131808893,C[f(H6H4H6B6[t(B[b(B2[b(B2[r(B[r(B6B)]H4H)]H4)])])]B2)]
691,2.809769610009529,C[f(B2[r(B2H4B2[l(B6[r(B6)]B6H4B)])]HH)]
692,2.809378594854221,C[l(B6[b(B2[b(B2[r(B6)])]H)]BB6)f(H6B4HBH2H)]
693,2.807551496694215,C[f(B4[r(B2[r(B4H6)]B6[b(B6H4H6B)]HH)t(B[r(B2)])]B4)]
694,2.8073860454171884,C[l(B4H6H2B[t(B6[t(B[r(B2)b(BH)])]H4HH4)])f(H4)]
695,2.8073835186842753,C[f(H4BB6B[b(B2[l(B4)]H4H4H6H6HH2)])]
696,2.8073289071888734,C[r(B[t(B4[l(B6H6H4BB2[r(B2)t(B4[l(B6BH6)]B)])])])f(H)]
697,2.8068352898107514,C[r(B6B2[r(B2)l(B6)]H6H)f(H4H4H6B)]
698,2.8047733746204866,C[r(B2[r(B)]HH6)l(B6)f(H6BH4B[r(B2[b(B2)])])]
699,2.804289629564577,C[l(B2H6HB4[b(B2)t(B[t(B6[t(B2[r(B6)])]H4)])])f(HH2)]
700,2.80238428007865,C[l(B[b(B[b(B2B6B)t(B6[t(BH4B)])])]H4)f(H2H6H2)]
701,2.800663340052954,C[r(B[t(B6[l(B[r(B2)])]H4)]B4[l(B6B[l(B2)]H4H6H)])f(HB4)]
702,2.798983771992164,C[f(H4B4[l(B6[l(B2[b(B2)]B[t(BH4H)]H6H6H4B)])]H4)]
703,2.7988411143774776,C[r(B6[r(B[t(B2B6[b(B2[b(B2)])]B6B)]H4B2H6H4)])f(H6)]
704,2.794540013257719,C[f(B2[l(B4B6[t(B2)r(B6[t(BH4)]B2[b(B)]H)])t(B6)])l(BH6)]
705,2.79381418903084,C[f(B2[r(B2[b(B2[l(B6[b(B6B)]B6H)]H6)]H)])l(BH4)]
706,2.7937057504486873,C[f(H2H6B6[b(BH4B[b(B6)l(B[t(BH)]H4H6H4)])]H6H2)]
707,2.7936795732169246,C[f(B4[t(B4[l(B2[l(B6[t(B[r(B6B)])]H4H6H)])]B)]H2H4)]
708,2.793422131767045,C[l(B6[b(B2[l(B2)])l(B6[t(B2)]H4)]HH)f(H2)]
709,2.7934017898107566,C[l(B)r(B6)f(H6H4HB[b(B6[b(B2)])r(BH2H4)])]
710,2.7930556234667425,C[f(H4B2[r(B[t(B)]HB[r(BH4H2)]B6B6B2H2H)])]
711,2.792919610244576,C[l(B6H)r(B6[r(B6[b(B2)l(B[l(B2)])]B6H6)]B2)f(H6H2)]
712,2.792888492626907,C[l(B6[b(B2[l(B4[l(B6[b(BB6)])])])l(B[t(B)])]B6[l(B2[t(B4)])]H4)]
713,2.7927636811520884,C[l(B4H6B4HB2[t(B4B6H4H)])f(HH2H)]
714,2.7918110033529286,C[l(B6[l(B6B6)r(B[t(B6H4H6B2H2HH2)]H)])f(H4)]
715,2.791234088300267,C[r(B4[r(B6[r(B6[b(B2[b(B2[r(B4B)])])]BH4B2)]H4H2)])f(H6)]
716,2.7910595280811616,C[r(B[r(B2[r(B6[t(BB[l(B)])]H4)]H6B2H6)]H6)f(H6)]
717,2.7910447216558496,C[l(B6[lt(B)]B4B4[l(B4[r(B2[t(B)l(B4[b(B)])])])])f(H4B6H4)]
718,2.790725703144889,C[r(B[t(B)r(B[b(B6H2)]B)]H4)f(H4B[b(B)]H6HB2H4)]
719,2.789805869648784,C[l(B[r(B2B6[l(B)]B6H4H2)l(B6[t(BH2)])]H4H4)f(H6)]
720,2.7895352291260034,C[f(B4[r(B6[t(BH6B[r(BB2B6HH6)]H6)])]H4H4)]
721,2.7894606739483145,C[r(B6B[r(BH)])f(H4H4B6[r(B2[r(B2)])b(B6[t(B)])])]
722,2.789022871846158,C[l(B2[l(B2)b(BBH4B[r(B)lb(B6)]BH4)]H2)f(H2)]
723,2.788925906277036,C[l(B4[l(B6[b(B2H4BB6[l(B)]BH4H)t(B4)])])f(H2)]
724,2.7886947531416264,C[l(B[t(B2[r(B[t(B[b(B6BH4H2)])]H4)])]B6H)]
725,2.7886362089251353,C[l(B6[l(B6[b(B2[b(B2)])t(B6B[t(B[r(B6)])]HH)]BH4)])f(H4)]
726,2.7880258581237007,C[r(B6[t(B6[b(B2[b(B2[r(B[t(B[b(B6)])]H4H4)])])r(BH6H2)]H)])f(H4)]
727,2.7876328758044955,C[l(B6[b(B[b(B6[b(B6[b(B2[r(B6[l(B6)r(BH2H)])])])]B4)])])f(H6)]
728,2.78740150425977,C[r(B6[b(B6[r(B6[b(B2[b(B2)])l(B6H4)]B6)]B4HH)])f(H4BH4)]
729,2.7871395158698915,C[f(B2[r(B6[l(B6H2H4B[b(B6B[r(B4)]B6H4H)])])]H4)]
730,2.7862670207650035,C[f(H2H6HB2[t(B[t(B6[l(B6)]H4)])]H6B2)]
731,2.7861581298711213,C[l(B2[l(B6[b(B6[b(B)t(B2B2)l(B[r(B2)])]H4B6H)])])f(H6)]
732,2.7861531191719946,C[f(B2[t(B4[b(B6B)])r(B6[l(B[b(B6)])t(B[b(B6[b(B2)])])]H4)])]
733,2.7857387454436955,C[l(B4[l(B6[b(B2)]BH4B[l(B[l(B6H4)])])]H6H2)f(H6)]
734,2.785728426169772,C[l(B6[t(B[l(BH6HB)]B6[b(B6[b(B2[r(B6[l(B)])])])]H4)])f(H4)]
735,2.7854208775816596,C[f(H4B4[l(B[r(B6[b(B2[l(B2)b(B2[r(BH4B[r(BH6)])])]H4)])]B)]H)]
736,2.7852163139004196,C[l(B[r(B[t(B6[t(BB6B4[l(B6B6)])]H4)])]H2)f(H2H4)]
737,2.785149548461844,C[l(B[t(B2[r(B6[t(B[b(B2)])]H4B6[t(B)b(B2H4)]H)])]B4)f(H6)]
738,2.784558988312616,C[l(BB[r(B)b(B6H)l(B6[l(B2[r(B2[r(B2)])])]H4H4)]B6)f(H4)]
739,2.784447042717603,C[r(B2)f(H4B[t(BB6[b(B2)l(BH4)]H2)]H4B[l(B6H)])]
740,2.784442184499176,C[l(B6B[r(BH6H6)]H)r(B[b(B)t(B2)]H4H4)f(H2)]
741,2.7841058180903233,C[r(B[t(B)r(B6)]H4H6H4H)l(B[t(B4H2)]H4)f(H2)]
742,2.783954045069949,C[f(B2[r(B6[t(B[r(BB6[r(B2B6)])])]H2)]H6H2HH)]
743,2.783036277155608,C[r(B[b(B2[r(B2[l(B6[b(B)l(BB4[t(B6BB6)])]H6)])])])f(H6H4)]
744,2.781895291570031,C[r(B6[r(BH4B2[l(B6)b(B6[b(B2[l(B2)])]B6[t(BH4)]H)])])f(H6H2)]
745,2.781542530393244,C[l(B6[r(B2)b(B6[r(B4)t(B[b(B6H4)]H6)]H6B)]BH)f(H4)]
746,2.7810903437552597,C[f(H6B2[l(B6[r(B[l(B6B6)t(B6[l(B2)r(B6B)])]H2)]HH4)])]
747,2.7802945087009574,C[f(B4H4B6[l(B6[l(B2[b(B2[r(B[l(B)]B4)]H4H4)])]H)])]
748,2.779966449843613,C[l(B6)f(H6B6[l(B2[r(B2[t(BH6)])])r(B[t(B2)])]H4)]
749,2.7796325780859954,C[f(B6[b(BB6HH2HH)]HB4[b(B4HH2)]H2)]
750,2.779120954197941,C[l(B[l(B6[t(B2[l(B6H2)t(B6[r(B2B)]H)]B6[t(B2)])]H4)])f(H4)]
751,2.7788015174617557,C[l(B6[b(B2[b(B2)])l(B6[t(B2)]H4BB6)]BH4H6H4H)f(H4)]
752,2.777814647740919,C[l(B4[r(B6[b(B2)])t(B[r(BH4B2[l(B6H4H6H2)])])]B)f(H4)]
753,2.7777769374151946,C[l(B2[l(B6H4)]B2H6B)f(B[r(B2[r(B2B6[l(B)])])]H6)]
754,2.777768462674504,C[f(H6B2[r(B2[l(B6[r(B6)l(BH)])]H4B6[t(B)l(B6[b(B)])]H4)])]
755,2.7774068427975953,C[r(B6H4H)l(B6[t(B)b(B2[r(B2[t(BH)]B2)])])f(HH2)]
756,2.7772271443754044,C[r(B6[t(B6[b(B6[t(B6B2)]H4H6)]H2)]H4HB)f(H2)]
757,2.7768416300573713,C[f(B[l(B4[b(B[r(B4[b(B6H)])]B6H6H6)t(B[t(B[l(B2[b(B4)])])])])])]
758,2.7765547431454864,C[l(B[r(B2B6)l(B[l(B2)t(B2[l(B6)])]HH)]H2)f(H4)]
759,2.77601465309528,C[r(B6[b(B[r(B2[t(B)l(B4B6[b(B2)]H4H)]H6)l(B6)])])f(H6)]
760,2.775793861388835,C[f(H6B4[b(B2[b(B2[t(B4[r(B4)]B)r(B6[l(BH4)])])]H)]H6)]
761,2.7755601661959455,C[l(B[r(B2B6[b(B2)]B[r(B4H4B[b(B6H6H2)])])]H2)f(H6)]
762,2.7748399335290035,C[l(B[r(B6B2HBH4H2)]B6[t(B2H2)]H4H4)f(H6)]
763,2.7747537765233554,C[f(H4B4B6[t(B2[r(B2[b(B2H2)]H6)l(B6B[b(B2)])])]HH)]
764,2.7737544089158916,C[r(B6[r(B6[b(B2[b(B2[r(B6H4H)]H4)]H4B2)]B)]H4)f(H6)]
765,2.7733627975311306,C[r(B6[t(B)l(B2)r(B6[b(B6)]BH4BH2)])l(BHH4)]
766,2.7724941182056013,C[f(B2[l(BH4)t(B[b(B[r(B6B4)])]H2)])l(B6BH4B)]
767,2.7720915386292697,C[f(H6BB6[b(B6[l(B2[b(B)]HH2)])]B6[b(B4B)]H4H2)]
768,2.7719911007418494,C[l(B2H4)r(B6[r(B)t(B[b(B6[b(B2)])]H2)])f(HH4H)]
769,2.7714300391065736,C[f(H6H4B6[b(B6[b(B[r(B[b(B2)])])])l(B[l(B6)]BH4H6H6H2)])]
770,2.7709028090295957,C[r(B[r(BH4B[r(B2[l(B6H4H6)r(B6[l(B6)])])])]B4)f(H2H6H2)]
771,2.7708792657501107,C[f(B4[l(B6[b(B2[t(B)]H4H)])]BBB6[l(B2H6)]H4H4)]
772,2.770463343397295,C[r(B6[l(B4H4B[r(B[r(B2)])])]B6H4)f(H4H4H2H4)]
773,2.770261431327434,C[l(B6[b(B2[l(B6H6H4HH4)t(BH4)])t(BH2)])f(H4)]
774,2.769964684055349,C[f(B4[l(B6[b(B2[r(B2[l(B6H4)]H4B)]H4H2)]B6)]BH4)]
775,2.7698188588730153,C[r(B6[r(B[t(B2B6[r(B2[t(B6H2)r(B[t(B)])])b(B6)]H4)])])f(H6)]
776,2.7697993012010516,C[f(B2[l(B4B[r(BH4H2)]H2)]H6B)l(B6B)]
777,2.769654076049531,C[f(B6[l(B6[t(B6)b(B6[l(B2)]H4)]B2[l(B2[b(B2H6)]H4H)])])]
778,2.7690930483090965,C[f(H4B[t(B[b(BH)]BB6[b(B)]HH2)]H4H6H2)]
779,2.7690050414834366,C[f(B6[r(B6[b(B[t(B2[t(B[t(B)b(B4H)]H6)]H4H2)]H4H6)])])]
780,2.768828207919025,C[l(B6B2[r(B2[l(B[l(B[l(BH2)])]H)]HH)]H)]
781,2.7688001261020383,C[f(H4BH6B[b(B6[l(B2)]B2H)r(BHH2)]HH4)]
782,2.7685916475270473,C[l(B6[b(B2[r(B6H4H6B[l(B[l(B6H4)])])])]B4)f(H4H2)]
783,2.768468016810289,C[f(B4[r(B2[r(B4[l(B6B[r(B)])])])l(B[b(B[r(B6)])]H4H)])]
784,2.767623919310653,C[l(B[r(B4B6[b(B6[t(B)])]B6H6)]H2)f(H4H4B[b(B6H4)]H2)]
785,2.7671393665677755,C[f(B[t(B6[l(B2[r(B6[t(B)]H6H2)])b(B4)]BHH6HH2H)])]
786,2.7667243778068866,C[f(H6B4[l(B2B6[b(B2[r(B2[l(B6[t(B)]H4)])])]HBH4)t(B6)])]
787,2.7662416448591487,C[r(B6[t(B)])l(B6[t(B)l(B4H4)]B[b(B2)]HH4)f(H4H2)]
788,2.7661749944943903,C[r(B[l(B2[b(B2)l(B[t(B[l(B6[t(B2H)])]H4)])])b(B6B)])f(H6)]
789,2.7659463102394275,C[l(B6[l(B)t(B6[b(B2[r(B[b(B2[r(B6H4)])])])])]B2[l(B2)]H)f(H6BH4)]
790,2.7655523002668416,C[l(B4[r(B6)])f(H4B[b(B4B[t(B[l(BH2)])]H6H4)]H6H)]
791,2.76519837107036,C[f(H6H2B6[b(BH4H6)r(B[r(B2[r(B6[t(B)])])])]H6H2)]
792,2.76509151481632,C[f(H2H4B[b(B6[r(B6[b(B4)]B2H6)]H4HB6)]H2H6)]
793,2.7648130195390026,C[r(BB6[b(B2[r(B6[t(B)r(BBB6)]H4H4H2)]H6)]B)f(H6)]
794,2.763618030952314,C[f(B2[r(B2[r(B6[l(BH4H6H6)]B2B6)])]H6H4)l(B6H)]
795,2.7632168008078515,C[f(H4B[t(B6[b(B2[l(B6[b(B2)])]H)l(BH4)])]H6H6H2)]
796,2.7630031849324577,C[f(B[r(B6[b(B4[b(B)])l(B[b(B2HB6H4)])]B2[b(BH2)]H)])]
797,2.7618355555237173,C[l(B2[r(B6B6[b(B4B[b(B6)]H)]H4)]H4H2)f(H4)]
798,2.76113141404956,C[l(B6[b(B6H6)]BH)r(B[t(B2)l(B2[r(B2)])]H)f(H6H4)]
799,2.7608133263563404,C[r(B4[r(B)l(B2[l(B[l(B2)r(B6)]H4)]H4B2)])f(H4B4[t(B6)l(B6H)])]
800,2.7606048898539135,C[f(BHB[b(B2[r(B2[l(B6[r(B6)]H4B[l(B)])])]H6H)])]
801,2.7605468307936025,C[l(B[r(B2)]H6B[t(B)l(B2[r(B2H4)])r(B6[r(B)])])f(H4HH6)]
802,2.760412620058882,C[f(H2H6H4B[l(B)r(B2)]B4[l(B4[t(B6B6)])]BH4)]
803,2.760162082761826,C[f(H4B4[l(B[b(B6[l(B6)]H4H4H6)]H4)]HH2H4)]
804,2.759572846738581,C[r(B6B2)l(B6[b(B6[r(B[t(BH4H2)])])]B6[r(B2)]H4H6)f(H4H2)]
805,2.759559976587513,C[l(B[l(B6[t(B)l(B2H6H2H4)]H4H)])f(H4H2)]
806,2.7589179544682434,C[f(B2[l(B2H4)r(B2[t(BH4BB[b(B2)r(B6)]H)]H4)])]
807,2.7587718102333874,C[f(B6[t(B[r(B[l(B[r(B2H)]B6[r(B)]H4B6)]H6H6H2)])]H6)]
808,2.758760947716244,C[r(B6[l(B2[r(B2[t(B6)])])]H4HBHH)f(H4)]
809,2.758760918808835,C[f(H6H4B6[b(B2[r(B2[l(B2[l(B4[t(B4[t(B[r(B)t(B6)])]H6H6)])])])])])]
810,2.7586432024171996,C[f(B2[r(B2[t(BH6)])]H6)l(B6[b(BH4)]BH6B)]
811,2.758266182589443,C[r(B[r(B4H4)]H2)f(H4H4B6[b(B2[b(B6)])l(B6)]H)]
812,2.7577272204849637,C[l(B[b(B[r(BB6[l(B2[r(B2[l(B6[r(B6)])]H4B6)])]H)])])f(H6H4)]
813,2.7567463376964003,C[l(B[t(B[t(B6[b(B2[l(BH4)])l(B6)]B2)]H4B2)]H)f(H2)]
814,2.7563772994435984,C[f(B2H4B2B4)l(B6[b(B[t(B6[r(B6)]H4)])]HH2)]
815,2.7560943894357224,C[f(H6H4B6[b(B2[b(B2[l(BB6)])]H4H4H4)]BH)]
816,2.756046619681722,C[r(B6B6[t(B2[b(B6[b(B2)]BH)])]H4H)f(H2)]
817,2.755589207917608,C[r(B4BB)l(B6[b(B6HB2)]H4H6)f(H2H4B)]
818,2.755057263642639,C[l(B6[b(B6[b(B2[r(B6[t(B)]H4H2)])]BHB)])f(H4H4)]
819,2.75491158117784,C[f(B[l(B2[rl(B6)]B[t(B)r(B2[t(B6B6H4)])]H4)]H4)]
820,2.754899739895225,C[l(B6[b(B6[t(B4)r(B[t(B6[r(B)])]H2)])]BH4HH6B6[b(B2)])f(H6)]
821,2.7541193518201434,C[f(H4B4[l(B[r(B6[t(B6)]H)]B6[b(B)]H4)]H4BB6[b(B2[b(B2)])])]
822,2.7537487231366713,C[r(B4[b(B[t(B4H4B2[l(B[l(B2H6)])])l(B6)]H4)]HB)]
823,2.7532962430677896,C[l(B[t(B[t(B)])]B[l(BB6[r(B2B6[t(B[t(B2[l(B6)]H4)])])]H4)])f(H4)]
824,2.7529365246422577,C[f(B2[r(B6[t(B[r(BH)])])l(B[t(B6[t(B2)b(BH4H)])])]H4H2)]
825,2.7524582193778513,C[r(B[r(B6[t(B2[l(B6[b(B2[b(B2[r(B6H4)])])]BH)]B4)]H4B2[l(B6)])])f(H6)]
826,2.752454734581113,C[r(B6[rl(B)])f(H6B4[l(B2B6B[t(B[t(B2)]H4)]HH2)])]
827,2.7522553748575618,C[f(H6H4B[t(B4[b(B[r(B2[b(B2[r(B6[l(B4H6)r(B6)])])t(BB4)]H4H6)])])])]
828,2.752178914441422,C[r(B6[l(B[l(BH4B[l(B6)b(B6[b(B2[l(B6H4)])])])])])f(H2)]
829,2.7516563534708096,C[l(B6[b(B2[l(B2)])]B[r(BH4B)t(BH4H)]B4H6)f(H6H2)]
830,2.751157071613216,C[l(B6[l(B6[b(B2)]B[t(B6[t(BH2)]H4H6)])]H)f(H4)]
831,2.750807188559926,C[l(B6[r(B6HH2)])f(H4BHB[t(B6[t(B2H2)]H4)])]
832,2.7507557691161613,C[l(BH)f(H6H4B6[r(B2[r(B)l(B2H4)])b(B6B)]B4H6H)]
833,2.7503945426824385,C[r(B6[r(B6[b(B6[t(B[b(B2)]HH4H6)]BB4)]BH6H)])f(H4)]
834,2.750250628014677,C[l(B6[t(B)l(B2[r(B2[l(B4HB2)]H2)])]BH6B6)f(H4H4H)]
835,2.7502311706914906,C[l(B6[b(B2[b(B2)l(B[r(B)t(B2)]HH4H6)])])f(H6BH6)]
836,2.7501874898939374,C[r(B6B[r(BH4)]B4B[r(B2[b(B2)l(B2[l(B6[b(B6)]H4H)])])])]
837,2.7497156947027106,C[l(B6[b(B6H4)]B[r(B4H4H6B6B)]HHH2)f(H4)]
838,2.749025597901156,C[f(H6B2[r(B2[l(B6[b(B6B[l(B6[r(B[t(B)]H4)])]H4)]H6H)])])]
839,2.74894512240847,C[l(B6[l(B[t(B2[r(B2)])]H4H2H2)b(B[t(B6)])]H4)f(H6)]
840,2.7486451365937996,C[f(B2[r(B2[r(B)])])l(B6[l(B[l(B2H6)]H4H4)]B4H4B[r(B)])]
841,2.748163461156162,C[l(B[r(B4[l(B6[r(BH4)])]B6[l(B)b(B2[b(B2[r(B6)])])]B[b(B)])]H4H4)f(H4)]
842,2.74811125312375,C[r(B4[r(B6[b(B2)]B6H4H)l(B[b(B4B6[r(B)])]H6H6H6)])f(H2H4)]
843,2.74808838358682,C[r(B[l(B6[b(B2)]H4H2)t(BH4B)]B[r(B6)])f(H4H4)]
844,2.7471147931403026,C[l(B6[b(B2[r(B2)])l(B6[b(B)]B[r(B)]B6)]B4H4H2)f(H6H4H)]
845,2.7463315638661983,C[l(B2B4[t(B4[b(B)l(B6B6H2)r(B[b(BH6)])])])f(B2[r(B2)])]
846,2.7457054183856178,C[l(B6[l(B2[l(B2[r(B2)])r(B4H6)]H4)b(B6B)])f(H4B)]
847,2.7454187034736957,C[f(H4B2[l(B2)r(B2[r(B6[b(B)t(B6B6H4)]B6[r(B)])]H4H4)])]
848,2.7452374584992576,C[f(H2H6B2[l(B2H4)r(B[t(B2H)r(B6[b(B6[b(B)])])])]H2)]
849,2.7449334730022095,C[f(H6BB[b(B2[b(B6[l(B2[r(B2B6H4H)])b(B6)])])])]
850,2.7448478516481742,C[r(B6[b(B[b(B6[b(B2[r(B[b(B4)]H4H4H6H2)])]H)])])f(H6)]
851,2.744787490212251,C[l(B6[b(B2B6[t(B2)]H4H6HH6H6)])f(H2)]
852,2.744741659253374,C[l(B6[b(B2[l(B)]HB2H2HH6)]B[r(BH6)]B6)f(H6H4)]
853,2.744233699244206,C[r(B[r(B2B2[b(B2[b(B)]H4H)l(BH4B)])]B4[l(B6)])f(H6)]
854,2.7432889961942366,C[r(B[r(B)b(BBB4[r(B2[l(B2[l(B6[r(B6)]H2H)])])])])f(H6)]
855,2.7425960865817736,C[r(B6[l(B6[l(B[l(B[t(B2H2)])])]H4H4)b(B[l(B6)])])f(H2H2)]
856,2.7425882803841652,C[l(B4[l(B6[l(BH4)]H)])f(H6B2[l(B[r(B[r(BH4H2)]B)])]H4)]
857,2.7424610410573846,C[l(B6[b(B6[t(B[r(B2)t(B6[t(B2)])]H6H2)]H6)]H)f(H4H4H4)]
858,2.742176246660872,C[f(B2[r(B2[t(BH6)])])l(B6[l(BBH4H4)]B6B6)r(B[l(B)])]
859,2.7419173959454044,C[r(B6[b(B4B6[t(B)l(B2[r(B2)]H2)]H4HH6)]H4)f(H4)]
860,2.74186606484816,C[l(B6[r(B2B6B)l(B6[t(B[l(B6H)]H2)]H4)]H2)f(H6)]
861,2.7416632273576442,C[r(B[b(B2[l(B6H6)]B[l(B[r(B2[b(B2)])]H4H6)]B6H4)])f(H4)]
862,2.7404980274820843,C[r(B6[r(B2B6[b(B2[b(B2[l(B4)r(B[t(B2)]H4H4)])])]BH)])f(H4)]
863,2.740390272106877,C[l(B[r(B[t(B6H4)r(BH6B[b(B6[b(B2)]B6)])]B6H)])f(H2)]
864,2.7402436261425636,C[f(B[r(B6[b(B2[l(B2HH4B2[r(BH2)l(B[l(B)])])])])]H6H6)]
865,2.7401382344736143,C[f(B2[r(B2[l(B2[l(B6H4HH4H6)])]H)t(B4[l(B6B[r(B)])]B)])]
866,2.7397808790955662,C[f(B2[r(B2[r(B2H)])]H)l(B[t(B[r(B4HB6[b(B6)])])]H6H4)]
867,2.73914725303949,C[l(B6[b(B[r(B4[t(B2)])l(B6H4H6)]HB[r(B4)])])f(H2)]
868,2.7387647674411046,C[f(B6[r(B6H)]B2[r(B2B2)]HH4)]
869,2.7384281682322733,C[l(B[b(BH4B[b(B6[b(B2[r(B6H4)])])])]H4H2)f(H6)]
870,2.738123459756495,C[l(B6[l(B6[b(B2[l(B6[l(B[l(B4HB2)]H2H)]H4H6)])])])f(H6)]
871,2.736643542141935,C[f(H4B[t(B2[l(BB6)])]B6[b(B2[b(B2[l(B2)r(BH4)])])]H)]
872,2.7356575062466435,C[f(H4B[b(B[b(B4[t(BH)]H4)]B6H)]B6[l(B2[r(B2)])]H4)]
873,2.7352822767950844,C[l(B6[b(B2[r(B2[l(B4)r(B6[t(BH)])])]H2)]B4[l(B2B6)]H4)f(H6H4H4)]
874,2.735083014665074,C[l(B[l(B6)]B2[t(B4HB[b(B6H4)]H2H4)])f(H4H4)]
875,2.734911629574672,C[l(B6[r(BH4B[l(B6H2)b(B6[b(B2)])]BH6)]H)f(H6H4)]
876,2.7346087202769667,C[l(B[t(B4HB[r(B4H)t(B6)b(B6B)]H2)l(B6H4)])f(H4)]
877,2.7343950756362427,C[r(B6H4H6)l(B[r(B2H4H6H4H)]B6B6B)f(H2)]
878,2.7338771621180387,C[l(B6[b(B2[l(B2H4)r(B2[b(B2[r(B6B)b(BHH4)])])]H4)])f(H6)]
879,2.733198395959332,C[l(B6B[t(B)r(B2[r(B2)])]H)r(BH2H4H4)f(H4)]
880,2.732633815092572,C[f(H4B2[l(B2[b(B2[t(B6B)r(B[r(B6H)]H4B6)])]H4H6H6)])]
881,2.7318958862989198,C[l(B6[b(B2[r(B2)l(B6[t(BH4)]B2[b(B)]H4H6)])]BB6H6H)f(H2)]
882,2.7316948096311675,C[l(B6[t(B[t(B2B6B[l(BB6H4H)]H4H2)])]H2)f(H6H2)]
883,2.7314887359948803,C[f(H6BH6B2[b(B2[t(B6[r(B4[b(BB6H4)])]B6)])r(B4)])]
884,2.731117711582619,C[f(H4H4B[b(B2[t(B4[t(B6)])]HB2)t(B6[t(B)])]H2H4)]
885,2.7309364143452735,C[f(B2[l(B6[r(B6)t(B[l(B[t(B4)]H6)]H2)]HH4H4)])]
886,2.7307313179236803,C[l(B6[l(B6[b(B2)]H4H)]H2)f(H6B2[l(B6B)]H6)]
887,2.730379673678823,C[f(B[r(B6[b(B6[b(B)]H4H)t(BH4)]B2H2H6H2)]H4)]
888,2.730274636425111,C[f(B2H4)l(B[l(B6HH6)t(B[t(B6B)]HB)]H6H2)]
889,2.73020580112091,C[f(H6B[l(B[rl(B4)b(B6B2[r(B2)]H2)]B6H6)]HH4)]
890,2.7301622819566207,C[l(B[t(B6[l(B6[b(B2)]BH6)]B2[t(B2)b(B4[l(B)r(B6)])])]H)f(H6H4)]
891,2.7299902520515893,C[r(B6[t(B[r(B)b(B[r(B2[b(B2)])b(B6)]H6)]HH4H6)])f(H6)]
892,2.729856465829007,C[l(B6[b(B2[r(BH4H4)])t(B[tb(B)]H4)]B6)f(HHH4H2)]
893,2.7295033965544526,C[f(H2HB[l(B4H)]B4B6[l(B2[r(B2)]H6)]H4H)]
894,2.729398772231484,C[f(B2[r(B2[t(B4H4HH2)])l(B6B6B[r(B6[l(B6)]B2)])])]
895,2.7293476419198814,C[f(B2[r(B2)]B6[t(B[r(B[t(B6)]HH6)]HH4)]BB6H4)]
896,2.7291313053527277,C[f(H4B4[r(B2[r(B4[b(B)r(B6B4)]H6)])l(B[b(B6H)]H4)])]
897,2.728387669215234,C[l(B6[l(B6)t(BHB2[r(B4)l(B6)b(B6[b(B2)])]H2)]H4)f(H4)]
898,2.728156636939346,C[f(H4H4B[r(B2[r(B2B[t(B2)r(B6)]H4H4)])])]
899,2.7275904320159823,C[f(H4BB6[r(B)b(B6[r(B6[b(B6)]H)]H4H6)t(BH2)])]
900,2.7275891523129125,C[l(B6[b(B4H6)l(B[t(B[t(B)l(B2[r(B2)b(B4)])]B)]H)]B)f(H4)]
901,2.7274833533294096,C[f(H2B6B4[l(BH4)]H4B2[r(B2)]H)]
902,2.7270954843139474,C[r(B6[b(B2[r(B6)])t(B[r(B[t(B6[b(B6[l(B2[r(B2)])]H)])])]H6)])f(H6)]
903,2.727021868219998,C[r(B[t(B[b(B[b(B2H6)l(B6)]H6)])]H2)f(H6H2)]
904,2.726977645273544,C[f(H4B4[l(B6B6[b(B6[b(B2)r(B2[l(B4)])])]BHH2)]HB)]
905,2.726828136042701,C[l(B6[t(B4B[l(B)r(B[l(B4)]H6H)])]B6[l(B2)]H4)f(H2)]
906,2.7266425417922386,C[r(B[r(BH6H6H)]H2B6[b(B2[l(BH4)]H4B2)])]
907,2.7262671694309732,C[f(H6B[l(B2[b(B6[l(B)])]H2)]H4H6B2[b(B2H2H4)t(B6H6)]H6)]
908,2.7251875735780766,C[f(H2B2[b(B4)]HB[l(B6[l(B6)]H4)]B6[t(B2)r(B6H4H6H2)])]
909,2.725081493623116,C[r(B4[b(B6[l(B4[r(B6[l(B4[l(B6[l(B6H4)])])])])])r(BHB[l(B6)r(BH)])])f(H4)]
910,2.7250034501869425,C[f(H6BH4B2[r(B2[l(BH4H)])l(B6[l(B6B2)]H6H2)])]
911,2.7244270915110493,C[r(B6[r(B6[b(B2)]BB4H4)t(B[l(B)])]H4H)f(H6H2)]
912,2.724329904357452,C[l(BB6B[b(B6[b(B2H4H6H4H2)]H6)]B6)f(H4H4)]
913,2.724175160710625,C[r(B[r(B[l(B6[r(B6[b(B2)r(B2[l(B)])])]H6H4)]H)])f(H6B6)]
914,2.723839438563651,C[f(B2[l(B)r(B2[t(B[t(B2[l(B[b(B2[l(B6)b(B6H6)]H6H4)])])])])])]
915,2.7235955625948436,C[f(H6BHB2[l(B4[l(B6[b(B6)]BB2H4H2)]BH2)]H4)]
916,2.723353512806166,C[f(H4BH4H6B6[t(B6[r(B6[b(B2)]B6[b(B)]H6H2)]B)]H4)]
